3/16/2015,59.03,1600,350,26,16,,,96.62,1069.58,122,1.38,3214.64,,,0.3,,0,0.32,,,Caramelo-2
3/17/2015,47.1,1700,350,26,18,,,94.45,1019.18,122,1.38,2689.95,,,0.22,,0,0.45,,,Caramelo-2
3/18/2015,43.5,1660,350,26,20,,,88.5,1090.1,108,1.38,2696.19,,,0.42,,0,0.38,,,Caramelo-2
3/19/2015,67.6,1650,350,26,20,,,89.06,856.35,108,1.38,3030.38,,,0,,0,0.12,,,Caramelo-2
3/20/2015,57.8,1650,350,26,20,,,92.25,959.74,104,1.38,2981.09,,,0,,0,0.15,,,Caramelo-2
3/21/2015,54.36,1650,350,26,20,,,92.07,980.95,102,1.38,2926.79,,,0,,0,0.9,,,Caramelo-2
3/22/2015,46.34,1600,350,26,20,,,91.77,1079.44,104,1.38,2844.03,,,0.93,,0,0.98,,,Caramelo-2
3/23/2015,59.94,1600,350,26,20,,,91.74,928.46,102,1.38,2981.83,,,0.84,,0,0.65,,,Caramelo-2
3/24/2015,52.03,1600,350,26,20,,,84.02,1008.96,108,1.38,2942.78,,,0.29,,0.2,0.49,,,Caramelo-2
3/25/2015,42.74,1650,350,26,20,,,88.34,1118.71,103,1.38,2879.36,,,0.28,,0.27,0.43,,,Caramelo-2
3/26/2015,36.7,1650,350,26,20,,,88.74,1185.32,100,1.38,2680.89,,,0,,0.29,0.35,,,Caramelo-2
3/27/2015,40.58,1650,350,26,20,,,88.28,1137.37,102,1.38,2119.36,,,0.25,,0.15,0,,,Caramelo-2
3/28/2015,58.62,1650,350,26,20,,,87.62,953.7,110,1.38,3277.02,,,0.92,,0.53,0.69,,,Caramelo-2
3/29/2015,60.86,1630,350,26,20,,,86.58,917.51,110,1.38,3115.6,,,0.97,,0.75,0.87,,,Caramelo-2
3/30/2015,62.74,1610,350,26,20,,,86.79,899.46,109,1.38,3075.01,,,0.9,,1.04,0.8,,,Caramelo-2
3/31/2015,63.76,1600,350,26,20,,,86.84,893.07,108,1.38,3036.95,,,0.78,,0.72,0.67,,,Caramelo-2
4/1/2015,64.71,1650,350,26,20,,,86.01,878.92,108,1.38,2386.65,,,0.5,,0.77,0.58,,,Caramelo-2
4/2/2015,69.7,1650,350,26,20,,,85.35,837.09,110,1.38,3062.2,,,0.7,,0.44,0.89,,,Caramelo-2
4/3/2015,49.75,1650,350,26,20,,,87.04,1051.46,109,1.38,2917.05,,,0.64,,0.36,0.76,,,Caramelo-2
4/4/2015,44.34,1650,350,26,20,,,87.28,1102.98,110,1.38,2840.79,,,0.34,,0.48,0.42,,,Caramelo-2
4/5/2015,44.16,1650,350,26,20,,,86.92,1096.55,102,1.38,2827.44,,,0.38,,0.42,0.46,,,Caramelo-2
4/6/2015,46.97,1650,350,26,20,,,86.73,1055.93,107,1.38,2855.71,,,0.25,,0.28,0.35,,,Caramelo-2
4/7/2015,55.23,1650,350,26,20,,,86.74,988.9,108,1.38,2988.07,,,0.19,,0.3,0.15,,,Caramelo-2
4/8/2015,58.69,1650,350,26,20,,,86.31,954.92,110,1.38,3023.79,,,0.13,,0.2,0.15,,,Caramelo-2
4/9/2015,57.36,1650,350,26,20,,,86.58,968.08,110,1.38,3011.25,,,0.27,,0.38,0.32,,,Caramelo-2
4/10/2015,53.59,1650,350,26,20,,,86.62,1004.08,108,1.38,2968.33,,,0.52,,0.39,0.41,,,Caramelo-2
4/11/2015,79.64,1600,350,26,22,,,77.86,836.13,85,1.38,3226.54,,,0.62,,0.55,0.71,,,Caramelo-2
4/12/2015,63.93,1650,350,26,22,,,85.82,1019.99,102,1.38,3266.41,,,0.78,,0.56,0.76,,,Caramelo-2
4/13/2015,59.76,1650,350,26,22,,,86.92,1057.65,102,1.38,3223.08,,,0.88,,0.39,0.84,,,Caramelo-2
4/14/2015,65.83,1620,350,26,22,,,86.87,1002.58,104,1.38,3284.8,,,0.9,,0.43,1.1,,,Caramelo-2
4/15/2015,76.3,1600,350,26,22,,,86.17,918.05,106,1.38,3371.79,,,0.95,,0.22,1.02,,,Caramelo-2
4/16/2015,79.22,1600,350,26,22,,,85.59,898.56,104,1.38,3400.97,,,0.78,,0.27,0.54,,,Caramelo-2
4/17/2015,94.98,1600,350,26,22,,,84.58,779.14,110,1.38,3435.88,,,0.5,,0.28,0.6,,,Caramelo-2
4/18/2015,70.56,1650,350,26,18,,,80.76,837.29,94,1.38,3015.23,,,0.6,,0.26,0.7,,,Caramelo-2
4/19/2015,40.62,1650,350,26,18,,,81.73,973.81,92,1.38,2556.9,,,0.4,,0.14,0.5,,,Caramelo-2
4/20/2015,33.04,1680,350,26,18,,,81.36,1099.54,84,1.38,2462.45,,,0.5,,0.66,0.06,,,Caramelo-2
4/21/2015,31.61,1650,350,26,18,,,79.4,1115.75,82,1.38,2442.06,,,0.6,,0.37,0.08,,,Caramelo-2
4/22/2015,33.8,1650,350,26,18,,,78.84,1060.4,84,1.38,2407.37,,,0.2,,0.2,0.09,,,Caramelo-2
4/23/2015,31.79,1660,350,26,18,,,80.76,1109.77,82,1.38,2436.08,,,0.5,,0.31,0.1,,,Caramelo-2
4/24/2015,45.47,1700,350,26,18,,,71.38,863.15,78,1.38,2569.74,,,0.5,,0.17,0.6,,,Caramelo-2
4/25/2015,39.57,1650,350,26,18,,,74.52,962.37,80,1.38,2527.46,,,0.6,,0.27,0.8,,,Caramelo-2
4/26/2015,31.7,1690,350,26,18,,,80.04,1095.38,84,1.38,2417.1,,,0.4,,0.19,0.5,,,Caramelo-2
4/27/2015,30.98,1700,350,26,18,,,81.46,1105.02,84,1.38,2397.41,,,0.5,,0.21,0.7,,,Caramelo-2
4/28/2015,32.71,1720,350,26,18,,,79.73,1069.43,82,1.38,2425.77,,,0.6,,0.25,0.6,,,Caramelo-2
4/29/2015,31.38,1700,350,26,18,,,80.23,1086.96,82,1.38,2383.75,,,0.4,,0.42,0.8,,,Caramelo-2
4/30/2015,32.25,1690,350,26,18,,,79.91,1068.91,80,1.38,2402.91,,,0.5,,0.27,0.5,,,Caramelo-2
5/1/2015,36.55,1650,350,26,18,,,76.31,989.61,84,1.38,2454.39,,,0.6,,0.22,0.7,,,Caramelo-2
5/2/2015,32.79,1650,350,26,18,,,79.44,1045.66,82,1.38,2398.89,,,0.4,,0.37,0.6,,,Caramelo-2
5/3/2015,35.53,1650,350,26,18,,,77.84,992.35,81,1.38,2432.12,,,0.5,,0.36,0.5,,,Caramelo-2
5/4/2015,42.31,1650,350,26,18,,,72.84,895.11,76,1.38,2222.23,,,0.2,,0.25,0.3,,,Caramelo-2
5/5/2015,47.78,1630,350,26,18,,,68.51,806.91,80,1.38,2540.44,,,0.26,,0.17,0.24,,,Caramelo-2
5/6/2015,34.51,1650,350,26,18,,,78.12,1031.68,82,1.38,2447.92,,,0.39,,0.32,0.47,,,Caramelo-2
5/7/2015,36.05,1640,350,26,18,,,77.15,998.34,82,1.38,2460.46,,,0.56,,0.33,0.43,,,Caramelo-2
5/8/2015,38.98,1700,350,26,18,,,76.84,1016.46,75,1.38,2578.05,,,0.46,,0.24,0.4,,,Caramelo-2
5/9/2015,52.46,1650,350,26,18,,,72.17,934.19,72,1.38,2869.93,,,0.5,,0.18,0.6,,,Caramelo-2
5/10/2015,47.06,1640,350,26,18,,,75.13,994.15,74,1.38,2803.92,,,0.3,,0.1,0.21,,,Caramelo-2
5/11/2015,42.39,1620,350,26,18,,,76.66,1022.28,74,1.38,2704.85,,,0.4,,0.15,0.2,,,Caramelo-2
5/12/2015,43.06,1620,350,26,18,,,76.23,1011.45,74,1.38,2711.72,,,0.5,,0.28,0.36,,,Caramelo-2
5/13/2015,40.63,1620,350,26,18,,,76.87,1044.83,72,1.38,2678.07,,,0.31,,0.17,0.23,,,Caramelo-2
5/14/2015,40.93,1600,350,26,18,,,76.21,1033.8,68,1.38,2662.51,,,0.2,,0.05,0.12,,,Caramelo-2
5/15/2015,43.15,1590,350,26,18,,,74.68,1000.38,68,1.38,2676.07,,,0.06,,0.13,0.5,,,Caramelo-2
5/16/2015,37.9,1545,350,26,18,,,77.56,1071.49,70,1.38,2621.27,,,0.11,,0.12,0.24,,,Caramelo-2
5/17/2015,38.26,1542,350,26,14,,,84.19,989.35,88,1.38,2422.88,,,0.5,,0.24,0.6,,,Caramelo-2
5/18/2015,52.22,1640,350,26,12,,,87.81,670,98,1.38,2314.31,,,0.4,,0.41,0.8,,,Caramelo-2
5/19/2015,20.33,1636,350,26,12,,,76.07,924.83,97,1.38,1747.32,,,0.3,,0.03,0.7,,,Caramelo-2
5/20/2015,26.23,1632,350,26,12,,,93.32,757.14,102,1.38,1771.09,,,0.4,,0.2,0.5,,,Caramelo-2
5/21/2015,20.07,1620,350,26,12,,,77.31,930.27,89,1.38,1763.02,,,0.3,,0.1,0.8,,,Caramelo-2
5/22/2015,19.66,1620,350,26,12,,,72.57,931.78,85,1.38,1759.04,,,0.2,,0.09,0.6,,,Caramelo-2
5/23/2015,18.19,1616.85,350,26,12,,,75.91,983.41,87,1.38,1737.7,,,0.15,,0.07,0.7,,,Caramelo-2
5/24/2015,17.33,1613,350,26,12,,,79.15,1014.12,86,1.38,1717.16,,,0.3,,0.08,0.5,,,Caramelo-2
5/25/2015,18.37,1609,350,26,12,,,81.37,977.64,84,1.38,1722.28,,,0.1,,0.2,0.6,,,Caramelo-2
5/26/2015,19.63,1605,350,26,12,,,86.62,931.71,98,1.38,1726.77,,,0.4,,0.08,0.8,,,Caramelo-2
5/27/2015,19.54,1598,350,26,12,,,86.66,928.94,100,1.38,1719.71,,,0.22,,0.09,0.5,,,Caramelo-2
5/28/2015,19.69,1590,350,26,12,,,86.32,916.36,96,1.38,1714.38,,,0.15,,0.02,0.4,,,Caramelo-2
5/29/2015,20.17,1592,350,26,12,,,85.99,892.53,100,1.38,1710.17,,,0.1,,0.06,0.3,,,Caramelo-2
5/30/2015,17.58,1595.38,350,26,12,,,87.71,978.37,100,1.38,1672.51,,,0.12,,0.1,0.5,,,Caramelo-2
5/31/2015,14.34,1592,350,26,12,,,89.8,1092.7,98,1.38,1602.13,,,0.15,,0.07,0.4,,,Caramelo-2
6/1/2015,14.36,1567,350,26,12,,,90.32,1085.73,100,1.38,1594.07,,,0.1,,0.01,0.1,,,Caramelo-2
6/2/2015,16.56,1566,350,26,12,,,88.01,995.26,98,1.38,1637.78,,,0.11,,0.03,0.02,,,Caramelo-2
6/3/2015,13.48,1567,350,26,12,,,88.81,1101.58,100,1.38,1562.94,,,0.1,,0.02,0.12,,,Caramelo-2
6/4/2015,10.15,1605,350,26,12,,,88.1,1156.92,93,1.38,1373.23,,,0.15,,0.1,0.02,,,Caramelo-2
6/5/2015,9.79,1608,350,26,12,,,84.5,1094.28,96,1.38,1329.4,,,0.2,,0,0.01,,,Caramelo-2
6/6/2015,12.25,1578,350,26,12,,,81.47,954.59,92,1.38,1392.15,,,0.12,,0,0.1,,,Caramelo-2
6/7/2015,11.71,1575,350,26,12,,,78.89,973.72,95,1.38,1381.11,,,0.1,,0.05,0.03,,,Caramelo-2
6/8/2015,11.74,1570,350,26,12,,,76.02,961.5,88,1.38,1378.95,,,0.11,,0,0.01,,,Caramelo-2
6/9/2015,12.48,1558,350,26,12,,,75.08,914.37,85,1.38,1384.74,,,0.15,,0,0.1,,,Caramelo-2
6/10/2015,11.64,1636,350,26,12,,,76.39,979.84,70,1.38,1304.22,,,0.1,,0,0.02,,,Caramelo-2
6/11/2015,11.75,1616,350,26,12,,,70.02,1011.7,68,1.38,1430.43,,,0.12,,0,0.11,,,Caramelo-2
6/12/2015,11.44,1743,340,26,12,,,71.47,1019.44,70,1.38,944.39,,,0.11,,0.01,0.1,,,Caramelo-2
6/13/2015,7.87,1732,350,26,10,,,69.05,998.97,68,1.38,389.03,,,0.11,,0.01,0.1,,,Caramelo-2
6/14/2015,8.37,1708.5,350,26,10,,,67.21,982.28,71,1.38,1192.44,,,0.1,,0,0.05,,,Caramelo-2
6/15/2015,8.17,1693,350,26,10,,,69.02,1015.95,66,1.38,1198.15,,,0.1,,0,0.1,,,Caramelo-2
6/16/2015,8.75,1664,350,26,10,,,67.32,972.58,64,1.38,1213.05,,,0.1,,0.2,0.1,,,Caramelo-2
6/17/2015,8.28,1683,350,26,10,,,68.74,1016.81,68,1.38,1206.74,,,0.15,,0.09,0.03,,,Caramelo-2
6/18/2015,59.8,1688,350,26,10,,,68.67,997.51,70,0.88,1215.67,,,0.01,,0,0.04,,,Caramelo-2
6/19/2015,40.87,1712,350,10,10,,,73.65,1077.02,69,0.88,1067.63,,,0.02,,0,0.01,,,Caramelo-2
6/20/2015,32.28,1716,350,10,10,,,74.14,1037.55,68,0.88,945.29,,,0.02,,0,0.01,,,Caramelo-2
6/21/2015,30.87,1720,350,10,10,,,74.61,1066.44,70,0.88,937.52,,,0.01,,0.01,0.02,,,Caramelo-2
6/22/2015,26.9,1720.36,350,10,10,,,74.85,1151.61,70,0.88,913.33,,,0.02,,0,0.03,,,Caramelo-2
6/23/2015,25.85,1724,350,10,10,,,78.32,1181.18,71,0.88,903.62,,,0.01,,0.02,0.01,,,Caramelo-2
6/24/2015,28.27,1727.24,350,10,10,,,76.94,1130.74,72,0.88,796.94,,,0.01,,0,0,,,Caramelo-2
6/25/2015,36.4,1723.04,350,10,10,,,73.31,958.89,74,0.88,959.65,,,0.01,,0,0.01,,,Caramelo-2
6/26/2015,35.53,1725,350,10,10,,,73.14,971.21,74,0.88,956.95,,,0.01,,0,0.01,,,Caramelo-2
6/27/2015,31.15,1721.42,350,10,10,,,75.07,1063.73,75,0.88,940.32,,,0,,0,0,,,Caramelo-2
6/28/2015,27.93,1722.06,350,10,10,,,76.78,1134.7,76,0.88,919.35,,,0,,0,0,,,Caramelo-2
6/29/2015,30.17,1723.65,350,10,10,,,75.49,1089.87,76,0.88,888.88,,,0,,0,0,,,Caramelo-2
6/30/2015,34.78,1721.18,350,10,10,,,71.77,987.06,74,0.88,957.59,,,0,,0,0,,,Caramelo-2
7/1/2015,32.52,1721.26,350,10,10,,,73.63,1033.41,74,0.88,947.37,,,0,,0,0,,,Caramelo-2
7/2/2015,32.54,1720.94,350,10,10,,,73.94,1033.76,74,0.88,946.96,,,0.1,,0,0,,,Caramelo-2
7/3/2015,28.53,1722.23,350,10,10,,,76.94,1121.62,76,0.88,924.04,,,0.3,,0,0,,,Caramelo-2
7/4/2015,28.71,1722.39,350,10,10,,,77.81,1119.48,77,0.88,924.62,,,0.2,,0,0,,,Caramelo-2
7/5/2015,28.15,1720.7,350,10,10,,,76.73,1130.5,77,0.88,921.8,,,0.1,,0,0,,,Caramelo-2
7/6/2015,31.93,1718.91,350,10,10,,,74.62,1048.35,75,0.88,945.05,,,0.06,,0,0,,,Caramelo-2
7/7/2015,31.46,1716.26,350,10,10,,,72.49,1055.32,73,0.88,944.43,,,0.01,,0,0,,,Caramelo-2
7/8/2015,30.09,1717.13,350,10,10,,,73.27,1076.6,74,0.88,932.66,,,0.1,,0,0,,,Caramelo-2
7/9/2015,30.97,1717.02,350,10,10,,,73.18,1063.25,74,0.88,939.37,,,0.1,,0,0,,,Caramelo-2
7/10/2015,31.74,1717.04,350,10,10,,,72.69,1046.79,73,0.88,944.55,,,0.1,,0,0,,,Caramelo-2
7/11/2015,33.86,1716.52,350,10,10,,,72.49,1004.97,73,0.88,952.95,,,0.12,,0,0,,,Caramelo-2
7/12/2015,29.26,1717.04,350,10,10,,,73.99,1100.75,74,0.88,929.73,,,0.1,,0,0,,,Caramelo-2
7/13/2015,26.58,1717.62,350,10,10,,,75.4,1161.06,75,0.88,911.38,,,0.02,,0,0,,,Caramelo-2
7/14/2015,29.44,1717,350,10,10,,,75.21,1100.61,75,0.88,901.46,,,0.1,,0,0,,,Caramelo-2
7/15/2015,30.02,1718.16,350,10,10,,,73.1,1084.89,74,0.88,935.99,,,0.04,,0,0,,,Caramelo-2
7/16/2015,29.56,1718.42,350,10,10,,,73.11,1092.98,74,0.88,931.28,,,0.02,,0,0,,,Caramelo-2
7/17/2015,33.14,1718,350,10,10,,,72.45,1017.55,73,0.88,948.66,,,0.05,,0.05,0,,,Caramelo-2
7/18/2015,37.52,1715.16,350,10,10,,,69.3,926.76,70,0.88,963.59,,,0.08,,0.1,0.03,,,Caramelo-2
7/19/2015,28.05,1715.9,350,10,10,,,73.07,1121.58,73,0.88,919.92,,,0.02,,0.03,0.01,,,Caramelo-2
7/20/2015,29.67,1718.06,350,10,10,,,72.39,1089.98,73,0.88,878.04,,,0.02,,0.03,0,,,Caramelo-2
7/21/2015,33.34,1717.44,350,10,10,,,71.52,1012.21,72,0.88,949.99,,,0.01,,0.02,0.02,,,Caramelo-2
7/22/2015,32.54,1716.42,350,10,10,,,71.85,1028.47,72,0.88,947.36,,,0.01,,0.02,0.01,,,Caramelo-2
7/23/2015,30.92,1715.55,350,10,10,,,72.26,1061.23,73,0.88,937.89,,,0.01,,0.01,0,,,Caramelo-2
7/24/2015,27.66,1717,350,10,10,,,74.83,1131.74,74,0.88,917.32,,,0.01,,0,0.02,,,Caramelo-2
7/25/2015,36.49,1713,350,10,10,,,71.27,950.6,72,0.88,955.17,,,0.02,,0,0.01,,,Caramelo-2
7/26/2015,37.57,1715,350,10,10,,,71.07,925.13,73,0.88,961.68,,,0,,0,0.01,,,Caramelo-2
7/27/2015,35.69,1714.9,350,10,10,,,71.68,962.51,73.5,0.88,956.35,,,0.01,,0,0,,,Caramelo-2
7/28/2015,32.71,1713,350,10,10,,,73.92,1024.61,74,0.88,945.18,,,0,,0,0.01,,,Caramelo-2
7/29/2015,32.38,1715.3,350,10,10,,,73.64,1030.81,74,0.88,944.13,,,0.02,,0,0.01,,,Caramelo-2
7/30/2015,31.79,1715,350,10,10,,,73.33,1042.39,74,0.88,941.57,,,0.05,,0.03,0.02,,,Caramelo-2
7/31/2015,33.4,1719,350,10,10,,,72.72,1008.48,72,0.88,948.13,,,0.02,,0.03,0.02,,,Caramelo-2
8/1/2015,27.52,1719.32,350,10,10,,,76.01,1134.17,77,0.88,914.67,,,0,,0,0.01,,,Caramelo-2
8/2/2015,26.82,1714.5,350,10,10,,,75.58,1150.02,76,0.88,910.19,,,0.05,,0.04,0.01,,,Caramelo-2
8/3/2015,36.1,1714,350,10,10,,,71.8,954.85,72,0.88,956.84,,,0.01,,0,0.02,,,Caramelo-2
8/4/2015,32.83,1713.36,350,10,10,,,73.24,1020.9,74,0.88,944.95,,,0.05,,0.04,0.01,,,Caramelo-2
8/5/2015,37.74,1714.11,350,10,10,,,71.38,920.75,72,0.88,960.68,,,0.03,,0.04,0.01,,,Caramelo-2
8/6/2015,36.53,1708,350,10,10,,,72.11,944.82,72,0.88,957.81,,,0.05,,0.04,0.01,,,Caramelo-2
8/7/2015,36.57,1708,350,10,10,,,71.46,944.52,72,0.88,956.28,,,0.04,,0.04,0.02,,,Caramelo-2
8/8/2015,26.99,1703.56,350,10,10,,,75.31,1144.55,76,0.88,621.58,,,0.02,,0.03,0,,,Caramelo-2
8/9/2015,34.55,1714.02,350,10,10,,,70.78,984.7,72,0.88,954.46,,,0.02,,0.03,0,,,Caramelo-2
8/10/2015,35.75,1713.08,350,10,10,,,69.73,956.49,70,0.88,957.02,,,0.04,,0.03,0.04,,,Caramelo-2
8/11/2015,33.66,1713.52,350,10,10,,,71.24,997.6,70,0.88,948.47,,,0.06,,0.03,0.04,,,Caramelo-2
8/12/2015,30.25,1712.67,350,10,10,,,73.57,1069.69,74,0.88,930.29,,,0.05,,0.03,0.03,,,Caramelo-2
8/13/2015,27.52,1708,350,10,10,,,74.11,1127,75,0.88,912.58,,,0.05,,0.04,0.04,,,Caramelo-2
8/14/2015,32.54,1704,350,10,10,,,73.15,1021.01,74,0.88,941.94,,,0.04,,0.03,0.03,,,Caramelo-2
8/15/2015,33.17,1706,350,10,10,,,71.11,1005.26,72,0.88,945.23,,,0.03,,0.04,0.02,,,Caramelo-2
8/16/2015,32.84,1704,350,10,10,,,71.81,1011.48,70,0.88,942.33,,,0.02,,0.03,0.04,,,Caramelo-2
8/17/2015,34.79,1706,350,10,10,,,70.54,970.75,71,0.88,950.63,,,0.05,,0.04,0.03,,,Caramelo-2
8/18/2015,30.33,1709,350,10,10,,,72.36,1062.88,73,0.88,929.15,,,0.05,,0.03,0.03,,,Caramelo-2
8/19/2015,30.78,1709.3,350,10,10,,,72.83,1054.19,73,0.88,933.22,,,0.05,,0.03,0.02,,,Caramelo-2
8/20/2015,34.94,1708.92,350,10,10,,,71.42,968.94,72,0.88,949.43,,,0.03,,0.03,0.04,,,Caramelo-2
8/21/2015,36.31,1707,350,10,10,,,70.32,939.46,71,0.88,954.25,,,0.05,,0.04,0.03,,,Caramelo-2
8/22/2015,37.68,1706.84,350,10,10,,,68.98,911.07,69,0.88,957.53,,,0.04,,0.03,0.02,,,Caramelo-2
8/23/2015,33.53,1707.27,350,10,10,,,71.18,994.59,72,0.88,944.37,,,0.05,,0.04,0.03,,,Caramelo-2
8/24/2015,29.74,1712.34,350,10,10,,,73.21,1078.07,74,0.88,854.37,,,0.04,,0.03,0.04,,,Caramelo-2
8/25/2015,31.96,1709.82,350,10,10,,,72.05,1030.53,73,0.88,937.5,,,0.05,,0.04,0.02,,,Caramelo-2
8/26/2015,28.09,1708.49,350,10,10,,,72.66,1109.66,73,0.88,917.26,,,0.03,,0.02,0.03,,,Caramelo-2
8/27/2015,28.33,1708.35,350,10,10,,,73.67,1105.48,74,0.88,917.83,,,0.04,,0.03,0.02,,,Caramelo-2
8/28/2015,34.28,1707.38,350,10,10,,,71.74,1013.14,72,0.88,964.5,,,0.03,,0.02,0.03,,,Caramelo-2
8/29/2015,37.48,1707.92,350,10,10,,,71.63,961.38,72,0.88,979.88,,,0.04,,0.03,0.02,,,Caramelo-2
8/30/2015,31.92,1706.88,350,10,10,,,73.38,1070.5,74,0.88,955.72,,,0.03,,0.02,0.03,,,Caramelo-2
8/31/2015,37.07,1706.56,350,10,10,,,71.09,970.47,72,0.88,978.26,,,0.04,,0.03,0.02,,,Caramelo-2
9/1/2015,37.38,1706.48,350,10,10,,,71.53,962.3,72,0.88,979.34,,,0.03,,0.02,0.03,,,Caramelo-2
9/2/2015,37.51,1705.75,350,10,10,,,71.63,960.23,72,0.88,979.65,,,0.04,,0.01,0.04,,,Caramelo-2
9/3/2015,38.18,1706,350,10,10,,,70.75,947.06,71,0.88,982.27,,,0.03,,0,0.05,,,Caramelo-2
9/4/2015,36.18,1706,350,10,10,,,71.68,986.14,72,0.88,974.28,,,0.05,,0.02,0.04,,,Caramelo-2
9/5/2015,39.23,1705,350,10,10,,,71.64,929.1,72,0.88,983.95,,,0.05,,0.02,0.04,,,Caramelo-2
9/6/2015,39.76,1703,350,10,10,,,70.1,918.03,71,0.88,984.57,,,0.04,,0.01,0.03,,,Caramelo-2
9/7/2015,39.67,1703,350,10,10,,,70.32,918.47,71,0.88,985.19,,,0.04,,0,0.03,,,Caramelo-2
9/8/2015,40.88,1700,350,10,10,,,70.76,898.06,71,0.88,986.56,,,0.12,,0.08,0.1,,,Caramelo-2
9/9/2015,41.37,1703,350,10,10,,,69.83,888.21,70,0.88,988.27,,,0.34,,0.1,0.38,,,Caramelo-2
9/10/2015,38.39,1712,350,10,10,,,70.24,942.23,71,0.88,982.51,,,0.28,,0.09,0.32,,,Caramelo-2
9/11/2015,34.4,1715,350,10,10,,,71.44,1017.32,72,0.88,968.79,,,0.26,,0.1,0.2,,,Caramelo-2
9/12/2015,36.15,1722,350,10,10,,,71.82,984.1,72,0.88,974.54,,,0.18,,0.06,0.21,,,Caramelo-2
9/13/2015,34.49,1735,350,10,10,,,72.84,1016.25,73,0.88,967.66,,,0.21,,0.08,0.23,,,Caramelo-2
9/14/2015,30.32,1732,350,10,10,,,75.39,1100.77,76,0.88,944.96,,,0.23,,0.06,0.3,,,Caramelo-2
9/15/2015,39.06,1738,350,10,10,,,71.8,933.71,77,0.88,971.88,,,0.15,,0.09,0.3,,,Caramelo-2
9/16/2015,38.3,1735,350,10,10,,,71.63,946.18,78,0.88,982.18,,,0.1,,0.02,0.15,,,Caramelo-2
9/17/2015,39.89,1733,350,10,10,,,70.17,917.41,79,0.88,983.98,,,0.05,,0.01,0.3,,,Caramelo-2
9/18/2015,47.19,1733,350,10,10,,,67.96,770.99,75,0.88,979.54,,,0.1,,0.05,0.2,,,Caramelo-2
9/19/2015,47.86,1733,350,10,10,,,65.84,746.12,76,0.88,944.21,,,0.09,,0.02,0.1,,,Caramelo-2
9/20/2015,46.28,1734,350,10,10,,,66.63,770.44,76,0.88,971.45,,,0.01,,0,0.1,,,Caramelo-2
9/21/2015,45.4,1734,350,10,10,,,67.98,795.16,72,0.88,973.02,,,0.01,,0.01,0,,,Caramelo-2
9/22/2015,34.38,1740,350,10,10,,,72.98,1015.45,76,0.88,964.07,,,0.01,,0.05,0.02,,,Caramelo-2
9/23/2015,39.11,1735,350,10,10,,,71.13,919.44,75,0.88,976.79,,,0.3,,0.02,0.05,,,Caramelo-2
9/24/2015,39.87,1736.5,350,10,10,,,68.81,905.19,74.5,0.88,974.44,,,0.1,,0.04,0.07,,,Caramelo-2
9/25/2015,42.05,1735,350,10,10,,,69.8,857.53,72.3,0.88,976.53,,,0.03,,0.01,0.1,,,Caramelo-2
9/26/2015,45.82,1730,350,10,10,,,69.08,795.03,74,0.88,971.63,,,0.02,,0.07,0.2,,,Caramelo-2
